DATE_TIME,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE
2022-01-06 13:30:00,0.8844,36.44,58.01
2022-01-06 13:45:00,0.8565,38.17,60.45
2022-01-06 14:00:00,0.8974,38.47,59.91
2022-01-06 14:15:00,0.8529,38.88,60.23
2022-01-06 14:30:00,0.7659,35.91,55.56
2022-01-06 14:45:00,0.7572,34.23,53.80
2022-01-06 15:00:00,0.6864,34.39,55.24
2022-01-06 15:15:00,0.6756,34.81,54.42
2022-01-06 15:30:00,0.6048,33.27,50.60
2022-01-06 15:45:00,0.4636,30.05,42.55
2022-01-06 16:00:00,0.5232,30.41,47.47
2022-01-06 16:15:00,0.4421,32.03,45.89
2022-01-06 16:30:00,0.3902,30.55,42.96
2022-01-06 16:45:00,0.2991,28.42,40.32
2022-01-06 17:00:00,0.2467,25.49,35.61
2022-01-06 17:15:00,0.2933,29.33,40.00
2022-01-06 17:30:00,0.2670,28.53,39.34
2022-01-06 17:45:00,0.1442,23.02,31.75
2022-01-06 18:00:00,0.0000,23.23,27.17
2022-01-06 18:15:00,0.0000,20.16,24.95
2022-01-06 18:30:00,0.0000,21.91,25.41
2022-01-06 18:45:00,0.0000,24.15,32.74
2022-01-06 19:00:00,0.0000,22.03,27.83
2022-01-06 19:15:00,0.0000,20.68,26.34
2022-01-06 19:30:00,0.0000,22.34,28.66
2022-01-06 19:45:00,0.0000,23.25,28.92
2022-01-06 20:00:00,0.0000,24.24,28.53
2022-01-06 20:15:00,0.0000,21.27,26.01
2022-01-06 20:30:00,0.0000,23.51,31.64
2022-01-06 20:45:00,0.0000,23.23,31.33
2022-01-06 21:00:00,0.0000,23.67,33.44
2022-01-06 21:15:00,0.0000,22.01,27.71
2022-01-06 21:30:00,0.0000,21.41,29.29
2022-01-06 21:45:00,0.0000,24.34,29.70
2022-01-06 22:00:00,0.0000,21.25,27.99
2022-01-06 22:15:00,0.0000,21.59,26.79
2022-01-06 22:30:00,0.0000,23.75,28.44
2022-01-06 22:45:00,0.0000,20.45,25.66
2022-01-06 23:00:00,0.0000,22.09,28.01
2022-01-06 23:15:00,0.0000,21.85,29.68
2022-01-06 23:30:00,0.0000,20.00,26.39
2022-01-06 23:45:00,0.0000,22.34,28.26
2022-01-07 00:00:00,0.0000,21.45,28.04
2022-01-07 00:15:00,0.0000,21.56,27.57
2022-01-07 00:30:00,0.0000,21.36,28.51
2022-01-07 00:45:00,0.0000,23.15,28.20
2022-01-07 01:00:00,0.0000,20.95,26.36
2022-01-07 01:15:00,0.0000,21.50,26.35
2022-01-07 01:30:00,0.0000,20.00,28.02
2022-01-07 01:45:00,0.0000,23.18,26.31
2022-01-07 02:00:00,0.0000,24.05,30.82
2022-01-07 02:15:00,0.0000,22.74,26.83
2022-01-07 02:30:00,0.0000,21.47,27.88
2022-01-07 02:45:00,0.0000,20.19,25.50
2022-01-07 03:00:00,0.0000,21.15,24.66
2022-01-07 03:15:00,0.0000,21.88,30.90
2022-01-07 03:30:00,0.0000,22.86,28.13
2022-01-07 03:45:00,0.0000,22.02,26.49
2022-01-07 04:00:00,0.0000,21.18,30.67
2022-01-07 04:15:00,0.0000,21.77,29.02
2022-01-07 04:30:00,0.0000,20.81,25.77
2022-01-07 04:45:00,0.0000,20.14,26.18
2022-01-07 05:00:00,0.0000,21.78,27.75
2022-01-07 05:15:00,0.0000,22.34,28.78
2022-01-07 05:30:00,0.0000,20.62,25.06
2022-01-07 05:45:00,0.0000,21.99,29.61
2022-01-07 06:00:00,0.0000,22.74,28.51
2022-01-07 06:15:00,0.1078,22.78,30.38
2022-01-07 06:30:00,0.0675,24.92,33.07
2022-01-07 06:45:00,0.1829,25.95,33.28
2022-01-07 07:00:00,0.2786,28.39,41.01
2022-01-07 07:15:00,0.3125,27.32,38.78
2022-01-07 07:30:00,0.3530,29.91,40.58
2022-01-07 07:45:00,0.5315,32.31,47.34
2022-01-07 08:00:00,0.4907,29.78,44.03
2022-01-07 08:15:00,0.5548,31.14,46.67
2022-01-07 08:30:00,0.6079,32.44,49.95
2022-01-07 08:45:00,0.7490,34.47,52.79
2022-01-07 09:00:00,0.7285,36.14,55.93
2022-01-07 09:15:00,0.6441,30.40,48.54
2022-01-07 09:30:00,0.7880,35.47,57.34
2022-01-07 09:45:00,0.8649,39.15,58.76
2022-01-07 10:00:00,0.8811,39.50,59.88
2022-01-07 10:15:00,0.8970,39.25,63.03
2022-01-07 10:30:00,0.8373,38.20,57.30
2022-01-07 10:45:00,0.9957,39.94,66.23
2022-01-07 11:00:00,0.9644,37.51,60.58
2022-01-07 11:15:00,0.8865,38.32,60.53
2022-01-07 11:30:00,0.9736,39.60,64.29
2022-01-07 11:45:00,0.9622,38.27,61.51
2022-01-07 12:00:00,1.0000,40.40,65.15
2022-01-07 12:15:00,0.9479,38.88,61.52
2022-01-07 12:30:00,1.0000,40.86,62.80
2022-01-07 12:45:00,1.0000,40.49,63.38
2022-01-07 13:00:00,1.0000,41.20,65.49
2022-01-07 13:15:00,0.8676,38.13,59.89
2022-01-07 13:30:00,0.9298,39.25,60.70
2022-01-07 13:45:00,0.8477,39.45,61.25
2022-01-07 14:00:00,0.8685,39.50,59.55
2022-01-07 14:15:00,0.8242,38.20,59.69
2022-01-07 14:30:00,0.7482,35.64,56.05
2022-01-07 14:45:00,0.7325,34.57,53.32
2022-01-07 15:00:00,0.7566,36.14,56.52
2022-01-07 15:15:00,0.7051,32.67,53.97
2022-01-07 15:30:00,0.6030,34.06,49.99
2022-01-07 15:45:00,0.5315,34.07,49.73
2022-01-07 16:00:00,0.4829,33.93,48.62
2022-01-07 16:15:00,0.5014,28.58,48.32
2022-01-07 16:30:00,0.4404,28.52,44.72
2022-01-07 16:45:00,0.3390,26.36,38.77
2022-01-07 17:00:00,0.2527,25.83,36.01
2022-01-07 17:15:00,0.2981,28.66,40.95
2022-01-07 17:30:00,0.1501,25.40,33.61
2022-01-07 17:45:00,0.1196,23.27,33.40
2022-01-07 18:00:00,0.0091,24.12,27.35
2022-01-07 18:15:00,0.0000,23.12,28.59
2022-01-07 18:30:00,0.0000,21.79,28.56
2022-01-07 18:45:00,0.0000,24.02,29.17
2022-01-07 19:00:00,0.0000,21.56,26.81
2022-01-07 19:15:00,0.0000,21.04,23.81
2022-01-07 19:30:00,0.0000,22.27,30.24
2022-01-07 19:45:00,0.0000,21.36,29.51
2022-01-07 20:00:00,0.0000,21.61,23.99
2022-01-07 20:15:00,0.0000,20.00,29.04
2022-01-07 20:30:00,0.0000,23.60,30.01
2022-01-07 20:45:00,0.0000,22.83,28.62
2022-01-07 21:00:00,0.0000,22.61,28.29
2022-01-07 21:15:00,0.0000,22.26,32.51
2022-01-07 21:30:00,0.0000,22.39,27.96
2022-01-07 21:45:00,0.0000,20.39,23.99
2022-01-07 22:00:00,0.0000,21.91,29.04
2022-01-07 22:15:00,0.0000,21.98,28.69
2022-01-07 22:30:00,0.0000,20.53,28.13
2022-01-07 22:45:00,0.0000,23.05,27.89
2022-01-07 23:00:00,0.0000,21.47,27.27
2022-01-07 23:15:00,0.0000,23.14,27.50
2022-01-07 23:30:00,0.0000,22.24,28.75
2022-01-07 23:45:00,0.0000,21.71,28.97
2022-01-08 00:00:00,0.0000,22.65,29.07
2022-01-08 00:15:00,0.0000,21.83,25.95
2022-01-08 00:30:00,0.0000,23.34,30.46
2022-01-08 00:45:00,0.0000,21.70,27.74
2022-01-08 01:00:00,0.0000,23.28,31.99
2022-01-08 01:15:00,0.0000,22.65,29.26
2022-01-08 01:30:00,0.0000,21.37,25.11
2022-01-08 01:45:00,0.0000,21.91,29.12
2022-01-08 02:00:00,0.0000,23.49,30.09
2022-01-08 02:15:00,0.0000,22.65,29.81
2022-01-08 02:30:00,0.0000,21.51,29.64
2022-01-08 02:45:00,0.0000,22.09,28.41
2022-01-08 03:00:00,0.0000,21.87,28.47
2022-01-08 03:15:00,0.0000,21.57,28.98
2022-01-08 03:30:00,0.0000,21.72,27.17
2022-01-08 03:45:00,0.0000,22.99,31.86
2022-01-08 04:00:00,0.0000,21.12,27.51
2022-01-08 04:15:00,0.0000,22.14,29.31
2022-01-08 04:30:00,0.0000,22.03,25.80
2022-01-08 04:45:00,0.0000,21.17,28.72
2022-01-08 05:00:00,0.0000,20.71,25.69
2022-01-08 05:15:00,0.0000,22.52,27.10
2022-01-08 05:30:00,0.0000,22.91,27.65
2022-01-08 05:45:00,0.0000,21.52,27.61
2022-01-08 06:00:00,0.0000,21.68,25.96
2022-01-08 06:15:00,0.1382,24.07,32.60
2022-01-08 06:30:00,0.0998,24.68,33.60
2022-01-08 06:45:00,0.2484,24.84,35.15
2022-01-08 07:00:00,0.3686,27.78,41.22
2022-01-08 07:15:00,0.3124,25.99,36.06
2022-01-08 07:30:00,0.3753,28.91,38.11
2022-01-08 07:45:00,0.4996,32.44,46.57
2022-01-08 08:00:00,0.5427,32.71,48.76
2022-01-08 08:15:00,0.5979,33.37,49.59
2022-01-08 08:30:00,0.6409,35.73,53.62
2022-01-08 08:45:00,0.6461,33.11,51.29
2022-01-08 09:00:00,0.6874,34.22,54.14
2022-01-08 09:15:00,0.7322,33.42,52.77
2022-01-08 09:30:00,0.6931,33.94,54.07
2022-01-08 09:45:00,0.8957,38.27,61.81
2022-01-08 10:00:00,0.7834,35.83,54.78
2022-01-08 10:15:00,0.9233,38.83,60.05
2022-01-08 10:30:00,0.9721,39.08,63.30
2022-01-08 10:45:00,1.0000,41.16,66.17
2022-01-08 11:00:00,1.0000,39.58,62.52
2022-01-08 11:15:00,0.9723,39.34,64.68
2022-01-08 11:30:00,0.9533,39.51,61.46
2022-01-08 11:45:00,1.0000,40.78,64.76
2022-01-08 12:00:00,1.0000,41.15,66.23
2022-01-08 12:15:00,0.9475,37.74,60.58
2022-01-08 12:30:00,1.0000,40.60,63.71
2022-01-08 12:45:00,0.9552,40.85,66.23
2022-01-08 13:00:00,0.9126,37.62,57.87
2022-01-08 13:15:00,0.8501,37.88,61.48
2022-01-08 13:30:00,0.9411,39.20,63.97
2022-01-08 13:45:00,0.9206,38.46,62.69
2022-01-08 14:00:00,0.7799,35.92,58.68
2022-01-08 14:15:00,0.8340,37.46,56.95
2022-01-08 14:30:00,0.8585,37.39,60.09
2022-01-08 14:45:00,0.7853,34.69,57.66
2022-01-08 15:00:00,0.7525,35.43,55.45
2022-01-08 15:15:00,0.6759,35.01,54.56
2022-01-08 15:30:00,0.5781,30.72,47.29
2022-01-08 15:45:00,0.5870,34.58,52.39
2022-01-08 16:00:00,0.5741,31.06,45.99
2022-01-08 16:15:00,0.3358,28.23,40.10
2022-01-08 16:30:00,0.3887,28.25,39.36
2022-01-08 16:45:00,0.3220,28.65,39.68
2022-01-08 17:00:00,0.2428,26.15,34.52
2022-01-08 17:15:00,0.1402,26.68,34.59
2022-01-08 17:30:00,0.1555,25.06,36.26
2022-01-08 17:45:00,0.1207,25.17,33.10
2022-01-08 18:00:00,0.0000,21.95,29.80
2022-01-08 18:15:00,0.0000,23.77,29.69
2022-01-08 18:30:00,0.0000,23.82,30.11
2022-01-08 18:45:00,0.0000,20.90,28.19
2022-01-08 19:00:00,0.0000,23.06,30.95
2022-01-08 19:15:00,0.0000,21.44,29.54
2022-01-08 19:30:00,0.0000,21.80,29.83
2022-01-08 19:45:00,0.0000,22.27,27.66
2022-01-08 20:00:00,0.0000,22.44,28.93
2022-01-08 20:15:00,0.0000,22.25,29.20
2022-01-08 20:30:00,0.0000,21.20,27.06
2022-01-08 20:45:00,0.0000,21.90,28.31
2022-01-08 21:00:00,0.0000,22.73,32.10
2022-01-08 21:15:00,0.0000,23.79,29.83
2022-01-08 21:30:00,0.0000,22.91,26.99
2022-01-08 21:45:00,0.0000,23.21,30.18
2022-01-08 22:00:00,0.0000,22.74,29.43
2022-01-08 22:15:00,0.0000,23.00,28.91
2022-01-08 22:30:00,0.0000,22.60,29.15
2022-01-08 22:45:00,0.0000,21.46,30.07
2022-01-08 23:00:00,0.0000,21.96,27.29
2022-01-08 23:15:00,0.0000,24.25,31.08
2022-01-08 23:30:00,0.0000,22.54,29.78
2022-01-08 23:45:00,0.0000,20.22,24.09
2022-01-09 00:00:00,0.0000,22.30,27.43
2022-01-09 00:15:00,0.0000,22.93,28.65
2022-01-09 00:30:00,0.0000,23.27,27.10
2022-01-09 00:45:00,0.0000,22.17,27.47
2022-01-09 01:00:00,0.0000,24.68,31.97
2022-01-09 01:15:00,0.0000,20.61,27.62
2022-01-09 01:30:00,0.0000,21.67,26.82
2022-01-09 01:45:00,0.0000,21.82,28.10
2022-01-09 02:00:00,0.0000,23.71,26.28
2022-01-09 02:15:00,0.0000,22.52,28.16
2022-01-09 02:30:00,0.0000,22.90,29.23
2022-01-09 02:45:00,0.0000,21.49,25.32
2022-01-09 03:00:00,0.0000,20.63,25.73
2022-01-09 03:15:00,0.0000,21.47,26.28
2022-01-09 03:30:00,0.0000,21.84,27.20
2022-01-09 03:45:00,0.0000,22.01,29.39
2022-01-09 04:00:00,0.0000,20.28,28.18
2022-01-09 04:15:00,0.0000,22.40,28.36
2022-01-09 04:30:00,0.0000,23.29,31.72
2022-01-09 04:45:00,0.0000,22.32,27.89
2022-01-09 05:00:00,0.0000,22.18,32.15
2022-01-09 05:15:00,0.0000,22.29,30.42
2022-01-09 05:30:00,0.0000,22.13,29.78
2022-01-09 05:45:00,0.0000,20.00,26.95
2022-01-09 06:00:00,0.0000,23.03,30.23
2022-01-09 06:15:00,0.0521,22.93,31.59
2022-01-09 06:30:00,0.1673,25.49,36.66
2022-01-09 06:45:00,0.2403,27.63,36.01
2022-01-09 07:00:00,0.2332,27.72,39.58
2022-01-09 07:15:00,0.3295,27.71,37.33
2022-01-09 07:30:00,0.3720,28.30,38.65
2022-01-09 07:45:00,0.4960,30.42,42.83
2022-01-09 08:00:00,0.5232,33.47,47.61
2022-01-09 08:15:00,0.4826,28.17,44.02
2022-01-09 08:30:00,0.6528,34.48,50.77
2022-01-09 08:45:00,0.5468,30.92,47.79
2022-01-09 09:00:00,0.7428,32.87,55.01
2022-01-09 09:15:00,0.8250,36.13,56.21
2022-01-09 09:30:00,0.8012,35.86,58.50
2022-01-09 09:45:00,0.8820,37.28,58.27
2022-01-09 10:00:00,0.8369,35.29,53.29
2022-01-09 10:15:00,0.8199,37.50,56.32
2022-01-09 10:30:00,0.9319,39.31,61.05
2022-01-09 10:45:00,0.9991,40.09,63.59
2022-01-09 11:00:00,0.9366,38.85,64.58
2022-01-09 11:15:00,0.9655,39.82,65.62
2022-01-09 11:30:00,1.0000,39.18,62.77
2022-01-09 11:45:00,1.0000,37.64,58.79
2022-01-09 12:00:00,1.0000,40.91,65.00
2022-01-09 12:15:00,0.9346,36.51,58.72
2022-01-09 12:30:00,0.9221,39.11,57.88
2022-01-09 12:45:00,0.9722,40.18,62.23
2022-01-09 13:00:00,0.9617,38.52,61.25
2022-01-09 13:15:00,0.9088,39.23,64.89
2022-01-09 13:30:00,0.9603,38.27,60.94
2022-01-09 13:45:00,0.9062,38.72,59.48
2022-01-09 14:00:00,0.8644,37.80,60.67
2022-01-09 14:15:00,0.8090,35.79,58.24
2022-01-09 14:30:00,0.6673,35.38,52.22
2022-01-09 14:45:00,0.6604,36.30,55.58
2022-01-09 15:00:00,0.6904,34.94,52.06
2022-01-09 15:15:00,0.6770,33.72,48.27
2022-01-09 15:30:00,0.5982,33.21,50.00
2022-01-09 15:45:00,0.5142,31.51,44.50
2022-01-09 16:00:00,0.4817,32.52,46.27
2022-01-09 16:15:00,0.4738,30.74,45.79
2022-01-09 16:30:00,0.3212,26.49,39.64
2022-01-09 16:45:00,0.3130,27.26,37.04
2022-01-09 17:00:00,0.2020,26.15,35.47
2022-01-09 17:15:00,0.2048,24.41,32.35
2022-01-09 17:30:00,0.1755,23.50,34.35
2022-01-09 17:45:00,0.0000,21.14,25.67
2022-01-09 18:00:00,0.0000,21.85,26.41
2022-01-09 18:15:00,0.0000,20.56,25.93
2022-01-09 18:30:00,0.0000,23.62,29.68
2022-01-09 18:45:00,0.0000,22.97,28.55
2022-01-09 19:00:00,0.0000,22.91,28.12
2022-01-09 19:15:00,0.0000,21.12,25.70
2022-01-09 19:30:00,0.0000,22.42,31.21
2022-01-09 19:45:00,0.0000,22.90,31.34
2022-01-09 20:00:00,0.0000,23.66,26.86
2022-01-09 20:15:00,0.0000,20.53,26.99
2022-01-09 20:30:00,0.0000,22.50,28.78
2022-01-09 20:45:00,0.0000,20.93,27.04
2022-01-09 21:00:00,0.0000,21.69,27.12
2022-01-09 21:15:00,0.0000,22.85,28.08
2022-01-09 21:30:00,0.0000,21.24,26.38
2022-01-09 21:45:00,0.0000,20.95,26.38
2022-01-09 22:00:00,0.0000,21.89,27.96
2022-01-09 22:15:00,0.0000,22.35,30.77
2022-01-09 22:30:00,0.0000,22.35,27.67
2022-01-09 22:45:00,0.0000,22.96,27.80
2022-01-09 23:00:00,0.0000,21.48,29.27
2022-01-09 23:15:00,0.0000,20.19,24.41
2022-01-09 23:30:00,0.0000,22.95,30.39
2022-01-09 23:45:00,0.0000,22.36,27.97
2022-01-10 00:00:00,0.0000,23.42,29.63
2022-01-10 00:15:00,0.0000,20.94,26.18
2022-01-10 00:30:00,0.0000,23.26,28.21
2022-01-10 00:45:00,0.0000,23.36,29.34
2022-01-10 01:00:00,0.0000,21.43,28.23
2022-01-10 01:15:00,0.0000,21.90,26.66
2022-01-10 01:30:00,0.0000,20.80,26.70
2022-01-10 01:45:00,0.0000,20.79,24.30
2022-01-10 02:00:00,0.0000,21.46,26.86
2022-01-10 02:15:00,0.0000,21.29,27.60
2022-01-10 02:30:00,0.0000,20.31,22.99
2022-01-10 02:45:00,0.0000,20.87,27.02
2022-01-10 03:00:00,0.0000,21.57,27.61
2022-01-10 03:15:00,0.0000,22.79,29.06
2022-01-10 03:30:00,0.0000,21.13,28.42
2022-01-10 03:45:00,0.0000,25.23,32.44
2022-01-10 04:00:00,0.0000,21.58,25.84
2022-01-10 04:15:00,0.0000,22.48,27.47
2022-01-10 04:30:00,0.0000,22.80,30.74
2022-01-10 04:45:00,0.0000,20.70,24.36
2022-01-10 05:00:00,0.0000,20.13,28.43
2022-01-10 05:15:00,0.0000,20.55,28.95
2022-01-10 05:30:00,0.0000,20.38,26.61
2022-01-10 05:45:00,0.0000,22.46,29.16
2022-01-10 06:00:00,0.0000,21.49,26.68
2022-01-10 06:15:00,0.0837,24.09,32.50
2022-01-10 06:30:00,0.0565,23.18,31.70
2022-01-10 06:45:00,0.2754,27.85,40.60
2022-01-10 07:00:00,0.3220,28.55,42.31
2022-01-10 07:15:00,0.3039,26.95,37.38
2022-01-10 07:30:00,0.4296,29.19,43.90
2022-01-10 07:45:00,0.3830,28.39,40.29
2022-01-10 08:00:00,0.4926,30.40,44.73
2022-01-10 08:15:00,0.5714,31.69,48.38
2022-01-10 08:30:00,0.6555,34.31,51.36
2022-01-10 08:45:00,0.6588,35.06,50.09
2022-01-10 09:00:00,0.7184,35.19,53.06
2022-01-10 09:15:00,0.7451,33.74,51.84
2022-01-10 09:30:00,0.7989,37.40,58.11
2022-01-10 09:45:00,0.9299,39.44,64.37
2022-01-10 10:00:00,0.8821,37.96,59.34
2022-01-10 10:15:00,0.8566,37.36,61.73
2022-01-10 10:30:00,0.8816,36.04,55.67
2022-01-10 10:45:00,0.9923,39.84,64.98
2022-01-10 11:00:00,0.9222,37.21,59.79
2022-01-10 11:15:00,0.9264,37.79,61.26
2022-01-10 11:30:00,0.9180,41.15,64.33
2022-01-10 11:45:00,0.9986,40.76,65.15
2022-01-10 12:00:00,1.0000,39.84,61.49
2022-01-10 12:15:00,0.9875,38.95,61.48
2022-01-10 12:30:00,1.0000,40.31,62.84
2022-01-10 12:45:00,0.9455,39.02,62.08
2022-01-10 13:00:00,1.0000,40.96,63.41
2022-01-10 13:15:00,0.9158,38.00,63.24
2022-01-10 13:30:00,0.9637,40.96,65.49
2022-01-10 13:45:00,1.0000,40.36,64.73
2022-01-10 14:00:00,0.8328,36.33,58.08
2022-01-10 14:15:00,0.7712,36.13,53.51
2022-01-10 14:30:00,0.8471,37.10,58.77
2022-01-10 14:45:00,0.7643,35.89,56.94
2022-01-10 15:00:00,0.7650,34.98,56.63
2022-01-10 15:15:00,0.7006,33.50,52.32
2022-01-10 15:30:00,0.6399,31.12,47.63
2022-01-10 15:45:00,0.5558,32.27,49.36
2022-01-10 16:00:00,0.4786,29.75,43.29
2022-01-10 16:15:00,0.3833,27.24,40.37
2022-01-10 16:30:00,0.2375,25.25,38.85
2022-01-10 16:45:00,0.3105,29.62,42.10
2022-01-10 17:00:00,0.1970,26.68,38.09
2022-01-10 17:15:00,0.3170,28.53,40.31
2022-01-10 17:30:00,0.0918,25.16,32.95
2022-01-10 17:45:00,0.1217,24.65,35.10
2022-01-10 18:00:00,0.0000,23.69,30.03
2022-01-10 18:15:00,0.0000,22.58,28.67
2022-01-10 18:30:00,0.0000,22.55,28.69
2022-01-10 18:45:00,0.0000,23.27,31.58
2022-01-10 19:00:00,0.0000,24.41,30.73
2022-01-10 19:15:00,0.0000,21.30,30.21
2022-01-10 19:30:00,0.0000,21.93,27.45
2022-01-10 19:45:00,0.0000,20.00,24.20
2022-01-10 20:00:00,0.0000,21.41,27.22
2022-01-10 20:15:00,0.0000,21.61,25.51
2022-01-10 20:30:00,0.0000,22.25,27.53
2022-01-10 20:45:00,0.0000,22.98,30.03
2022-01-10 21:00:00,0.0000,21.62,29.80
2022-01-10 21:15:00,0.0000,23.66,30.28
2022-01-10 21:30:00,0.0000,23.49,30.68
2022-01-10 21:45:00,0.0000,23.86,29.05
2022-01-10 22:00:00,0.0000,20.77,27.90
2022-01-10 22:15:00,0.0000,21.25,26.68
2022-01-10 22:30:00,0.0000,21.51,27.99
2022-01-10 22:45:00,0.0000,20.98,24.36
2022-01-10 23:00:00,0.0000,20.99,27.55
2022-01-10 23:15:00,0.0000,22.74,28.43
2022-01-10 23:30:00,0.0000,22.92,28.70
2022-01-10 23:45:00,0.0000,23.29,27.99
2022-01-11 00:00:00,0.0000,23.21,28.39
2022-01-11 00:15:00,0.0000,22.39,28.09
2022-01-11 00:30:00,0.0000,20.25,26.06
2022-01-11 00:45:00,0.0000,21.53,27.97
2022-01-11 01:00:00,0.0000,22.26,27.93
2022-01-11 01:15:00,0.0000,21.92,27.98
2022-01-11 01:30:00,0.0000,21.50,28.73
2022-01-11 01:45:00,0.0000,23.45,29.04
2022-01-11 02:00:00,0.0000,22.84,28.29
2022-01-11 02:15:00,0.0000,21.55,29.72
2022-01-11 02:30:00,0.0000,22.32,27.54
2022-01-11 02:45:00,0.0000,23.22,28.06
2022-01-11 03:00:00,0.0000,21.76,30.04
2022-01-11 03:15:00,0.0000,21.65,25.91
2022-01-11 03:30:00,0.0000,21.02,25.34
2022-01-11 03:45:00,0.0000,21.43,26.92
2022-01-11 04:00:00,0.0000,23.03,29.58
2022-01-11 04:15:00,0.0000,20.78,26.70
2022-01-11 04:30:00,0.0000,23.02,30.18
2022-01-11 04:45:00,0.0000,20.00,25.81
2022-01-11 05:00:00,0.0000,22.03,29.64
2022-01-11 05:15:00,0.0000,21.55,26.42
2022-01-11 05:30:00,0.0000,22.42,29.87
2022-01-11 05:45:00,0.0000,22.05,26.66
2022-01-11 06:00:00,0.0000,21.55,27.43
2022-01-11 06:15:00,0.0159,22.93,29.39
2022-01-11 06:30:00,0.2154,25.45,37.74
2022-01-11 06:45:00,0.2137,26.75,35.24
2022-01-11 07:00:00,0.2063,26.09,35.86
2022-01-11 07:15:00,0.2901,29.11,40.18
2022-01-11 07:30:00,0.3467,27.43,42.16
2022-01-11 07:45:00,0.4981,32.99,48.44
2022-01-11 08:00:00,0.4949,31.73,49.33
2022-01-11 08:15:00,0.5941,31.79,48.70
2022-01-11 08:30:00,0.5552,32.18,46.37
2022-01-11 08:45:00,0.7156,35.86,54.44
2022-01-11 09:00:00,0.6965,34.02,51.79
2022-01-11 09:15:00,0.8277,38.01,58.50
2022-01-11 09:30:00,0.8204,37.12,57.91
2022-01-11 09:45:00,0.8433,37.56,59.10
2022-01-11 10:00:00,0.8843,37.62,59.17
2022-01-11 10:15:00,0.8491,37.90,61.81
2022-01-11 10:30:00,0.9138,39.09,63.69
2022-01-11 10:45:00,0.9300,38.86,60.96
2022-01-11 11:00:00,1.0000,39.89,62.70
2022-01-11 11:15:00,1.0000,40.29,63.96
2022-01-11 11:30:00,1.0000,39.44,64.10
2022-01-11 11:45:00,1.0000,41.91,64.90
2022-01-11 12:00:00,0.9478,37.49,59.90
2022-01-11 12:15:00,0.9663,39.33,63.13
2022-01-11 12:30:00,0.9688,40.71,65.28
2022-01-11 12:45:00,1.0000,39.12,61.75
2022-01-11 13:00:00,1.0000,37.48,61.65
2022-01-11 13:15:00,1.0000,38.99,61.75
2022-01-11 13:30:00,0.9481,39.51,62.72
2022-01-11 13:45:00,0.8569,38.53,59.00
2022-01-11 14:00:00,0.8596,38.34,62.06
2022-01-11 14:15:00,0.8111,37.64,56.66
2022-01-11 14:30:00,0.7042,34.31,53.73
2022-01-11 14:45:00,0.8059,39.90,59.76
2022-01-11 15:00:00,0.7501,34.30,52.59
2022-01-11 15:15:00,0.6785,37.28,54.06
2022-01-11 15:30:00,0.6251,29.47,46.20
2022-01-11 15:45:00,0.5420,31.56,48.32
2022-01-11 16:00:00,0.4312,30.38,43.75
2022-01-11 16:15:00,0.4879,31.96,47.03
2022-01-11 16:30:00,0.4734,30.33,42.46
2022-01-11 16:45:00,0.3296,26.47,40.09
2022-01-11 17:00:00,0.2220,26.35,36.59
2022-01-11 17:15:00,0.2011,26.83,37.19
2022-01-11 17:30:00,0.1044,24.08,30.51
2022-01-11 17:45:00,0.0605,24.23,31.41
2022-01-11 18:00:00,0.0158,21.11,26.39
2022-01-11 18:15:00,0.0000,21.70,29.16
2022-01-11 18:30:00,0.0000,23.36,30.32
2022-01-11 18:45:00,0.0000,21.59,27.97
2022-01-11 19:00:00,0.0000,22.09,27.31
2022-01-11 19:15:00,0.0000,20.71,26.08
2022-01-11 19:30:00,0.0000,22.55,30.51
2022-01-11 19:45:00,0.0000,22.01,28.59
2022-01-11 20:00:00,0.0000,20.79,29.84
2022-01-11 20:15:00,0.0000,21.41,26.02
2022-01-11 20:30:00,0.0000,21.31,29.13
2022-01-11 20:45:00,0.0000,20.80,30.98
2022-01-11 21:00:00,0.0000,23.29,29.19
2022-01-11 21:15:00,0.0000,24.13,30.90
2022-01-11 21:30:00,0.0000,20.58,28.38
2022-01-11 21:45:00,0.0000,22.31,28.63
2022-01-11 22:00:00,0.0000,24.17,28.82
2022-01-11 22:15:00,0.0000,23.84,30.04
2022-01-11 22:30:00,0.0000,21.76,27.85
2022-01-11 22:45:00,0.0000,21.21,26.97
2022-01-11 23:00:00,0.0000,21.93,29.65
2022-01-11 23:15:00,0.0000,23.17,30.98
2022-01-11 23:30:00,0.0000,20.46,25.36
2022-01-11 23:45:00,0.0000,22.47,29.55
2022-01-12 00:00:00,0.0000,21.71,27.37
2022-01-12 00:15:00,0.0000,23.19,29.27
2022-01-12 00:30:00,0.0000,23.05,27.29
2022-01-12 00:45:00,0.0000,24.39,30.76
2022-01-12 01:00:00,0.0000,22.14,29.60
2022-01-12 01:15:00,0.0000,22.85,29.61
2022-01-12 01:30:00,0.0000,21.24,27.05
2022-01-12 01:45:00,0.0000,20.00,26.89
2022-01-12 02:00:00,0.0000,22.02,29.87
2022-01-12 02:15:00,0.0000,21.45,27.99
2022-01-12 02:30:00,0.0000,21.00,28.68
2022-01-12 02:45:00,0.0000,23.40,29.16
2022-01-12 03:00:00,0.0000,20.27,24.08
2022-01-12 03:15:00,0.0000,22.12,27.78
